"Date,Open,High,Low,Close,AdjClose,Volume,return,volatility_20d,return_z"
"2020-09-30,27514.64,28026.33,27511.06,27781.7,27781.7,452550000.0,0.011985723787786062,0.013690547787628097,0.8605372811194477"
"2020-10-01,27940.63,28041.46,27669.26,27816.9,27816.9,373450000.0,0.0012670210966212458,0.013094613428901431,0.06660680259382022"
"2020-10-02,27536.39,27861.43,27382.94,27682.81,27682.81,392770000.0,-0.004820450876984905,0.011661762531433882,-0.38429007142809235"
"2020-10-05,27825.42,28162.64,27825.42,28148.64,28148.64,318210000.0,0.01682741022316736,0.012260628108130282,1.2191592654461334"
"2020-10-06,28214.24,28354.48,27728.03,27772.76,27772.76,435030000.0,-0.01335339824588333,0.011523793848012543,-1.0163224342071853"
"2020-10-07,27971.36,28369.66,27971.36,28303.46,28303.46,328750000.0,0.019108651786858832,0.011762668900860064,1.3881300129776428"
"2020-10-08,28348.86,28459.13,28265.56,28425.51,28425.51,314750000.0,0.0043121936328631705,0.011219957494332744,0.2921616443084307"
"2020-10-09,28533.61,28676.29,28440.63,28586.9,28586.9,324050000.0,0.00567764659279657,0.01123519881644767,0.3933002571722558"
"2020-10-12,28671.12,28957.9,28659.67,28837.52,28837.52,493680000.0,0.008766952695115515,0.011109297664891304,0.6221240563572003"
"2020-10-13,28764.95,28808.84,28604.35,28679.81,28679.81,526110000.0,-0.0054689168832825485,0.01121659668658144,-0.4323217168166578"
"2020-10-14,28731.3,28792.56,28461.73,28514.0,28514.0,370800000.0,-0.0057814190540314,0.011326729678954137,-0.4554686409465192"
"2020-10-15,28323.4,28535.85,28181.54,28494.2,28494.2,328940000.0,-0.0006943957354281771,0.011258762536904384,-0.07867464133883097"
"2020-10-16,28570.72,28842.9,28570.72,28606.31,28606.31,356140000.0,0.003934484912719194,0.011028218210889349,0.2641848943632728"
"2020-10-19,28633.55,28711.93,28139.4,28195.42,28195.42,358700000.0,-0.01436361418162646,0.01066830599707679,-1.091148767615972"
"2020-10-20,28245.85,28575.03,28243.04,28308.79,28308.79,350220000.0,0.004020865800190343,0.010653054887312313,0.2705830958342369"
"2020-10-21,28270.66,28450.64,28196.39,28210.82,28210.82,299420000.0,-0.003460762540539619,0.009530780752534135,-0.283578442166323"
"2020-10-22,28197.42,28421.31,28040.18,28363.66,28363.66,330320000.0,0.005417779419385926,0.009548341518239963,0.37405198848867"
"2020-10-23,28409.65,28436.52,28149.82,28335.57,28335.57,347300000.0,-0.0009903517388094585,0.009251231784917473,-0.10059599676374748"
"2020-10-26,28185.82,28185.82,27370.16,27685.38,27685.38,404150000.0,-0.02294607096310397,0.01029822031336954,-1.7268482748950087"
"2020-10-27,27651.18,27707.69,27457.96,27463.19,27463.19,366400000.0,-0.008025535499241898,0.010406788793816821,-0.6216895442170048"
"2020-10-28,27102.14,27102.14,26497.39,26519.95,26519.95,496150000.0,-0.034345609523147136,0.012550755677166143,-2.5712080229647523"
"2020-10-29,26480.98,26891.89,26290.78,26659.11,26659.11,419770000.0,0.005247370375886851,0.012640627959801589,0.3614298515241067"
"2020-10-30,26572.27,26639.18,26143.77,26501.6,26501.6,504820000.0,-0.00590829926430414,0.012655522548554649,-0.4648666127869268"
"2020-11-02,26691.28,27043.48,26691.28,26925.05,26925.05,379990000.0,0.01597828055664574,0.012589933245220305,1.1562645344422124"
"2020-11-03,27138.69,27640.21,27138.69,27480.03,27480.03,350980000.0,0.020612032289633708,0.01327067594194449,1.499484869658013"
"2020-11-04,27512.83,28301.5,27512.83,27847.66,27847.66,447860000.0,0.0133780785537716,0.01288244663070058,0.963668501145498"
"2020-11-05,28083.37,28495.05,28083.37,28390.18,28390.18,390140000.0,0.019481708696529543,0.013620484837511462,1.4157622049831449"
"2020-11-06,28399.13,28431.96,28189.5,28323.4,28323.4,326710000.0,-0.0023522217893651165,0.013563367144188123,-0.20146922481014226"
"2020-11-09,29467.9,29933.83,29130.66,29157.97,29157.97,673310000.0,0.02946574210723285,0.01501018162625011,2.155275992403452"
"2020-11-10,29254.17,29478.86,29126.99,29420.92,29420.92,526980000.0,0.009018117516411461,0.015048356322970776,0.6407277449290142"
"2020-11-11,29524.35,29593.11,29281.22,29397.63,29397.63,376700000.0,-0.0007916135865226881,0.01496443081917806,-0.08587553283331374"
"2020-11-12,29231.91,29311.83,28902.13,29080.17,29080.17,369320000.0,-0.010798829701578083,0.015215633229600177,-0.8271064548817639"
"2020-11-13,29203.9,29559.25,29203.9,29479.81,29479.81,348810000.0,0.013742698202933612,0.015466818928998517,0.990675748279767"
"2020-11-16,29672.36,29964.29,29672.36,29950.44,29950.44,418290000.0,0.0159644855241603,0.015303228587202228,1.1552427413150022"
"2020-11-17,29800.15,29872.42,29520.29,29783.35,29783.35,372380000.0,-0.005578882981351896,0.015424065420592404,-0.4404668664095985"
"2020-11-18,29875.4,29930.85,29432.84,29438.42,29438.42,382850000.0,-0.011581302976327423,0.01569799398910706,-0.8850639707635435"
"2020-11-19,29370.92,29524.9,29228.38,29483.23,29483.23,331330000.0,0.0015221604963853164,0.01568077029138254,0.08550488677264513"
"2020-11-20,29437.57,29469.89,29231.2,29263.48,29263.48,305350000.0,-0.0074533896048702974,0.015812863094656383,-0.579310902249508"
"2020-11-23,29332.82,29667.75,29332.82,29591.27,29591.27,387200000.0,0.011201333539278435,0.014820474486239604,0.8024377756763295"
"2020-11-24,29746.11,30116.51,29746.11,30046.24,30046.24,432760000.0,0.01537514273635443,0.014791440915275062,1.1115903315953055"
"2020-11-25,30058.87,30058.87,29806.25,29872.47,29872.47,323030000.0,-0.005783419156606628,0.01193558845785896,-0.4556167878296266"
"2020-11-27,29911.33,30015.13,29819.98,29910.37,29910.37,177040000.0,0.0012687266904944927,0.01198250540172399,0.0667331353226003"
"2020-11-30,29854.51,29854.51,29463.64,29638.64,29638.64,551350000.0,-0.009084809047831932,0.012166041230279834,-0.7001495574810012"
"2020-12-01,29797.5,30083.31,29797.5,29823.92,29823.92,429510000.0,0.006251298979980113,0.011924685123389185,0.435790484524061"
"2020-12-02,29695.09,29902.51,29599.29,29883.79,29883.79,385280000.0,0.002007449054316268,0.011371370714206422,0.12145003686424291"
"2020-12-03,29920.83,30110.88,29877.27,29969.52,29969.52,405680000.0,0.0028687793616539725,0.011168994635212266,0.18524846497410363"
"2020-12-04,29989.56,30218.26,29989.56,30218.26,30218.26,356590000.0,0.008299765895483091,0.010605006562746148,0.5875196970349883"
"2020-12-07,30233.03,30233.03,29967.22,30069.79,30069.79,365810000.0,-0.004913254436224923,0.010690415126479814,-0.39116399790214607"
"2020-12-08,29997.95,30246.22,29972.07,30173.88,30173.88,311190000.0,0.003461613799098595,0.008705661536035452,0.22915949993497092"
"2020-12-09,30229.81,30319.7,29951.85,30068.81,30068.81,380520000.0,-0.0034821507873696866,0.008604510551670365,-0.28516266196697265"
"2020-12-10,30032.55,30063.87,29876.82,29999.26,29999.26,325550000.0,-0.0023130280180693186,0.008629035105149448,-0.19856615617425724"
"2020-12-11,29988.21,30071.13,29820.84,30046.37,30046.37,393870000.0,0.0015703720691777612,0.008166048244745762,0.08907590074331244"
"2020-12-14,30123.91,30325.79,29849.15,29861.55,29861.55,371980000.0,-0.006151159025200026,0.007822109424210655,-0.48285514850231914"
"2020-12-15,29919.09,30243.26,29894.95,30199.31,30199.31,417770000.0,0.011310866314709012,0.00740117204219436,0.8105508292162432"
"2020-12-16,30191.38,30236.03,30080.11,30154.54,30154.54,344590000.0,-0.001482484202453671,0.007281559859248731,-0.13704807250618845"
"2020-12-17,30216.0,30323.78,30216.0,30303.37,30303.37,345530000.0,0.004935575206917342,0.006738341674592833,0.33833529476342844"
"2020-12-18,30314.26,30343.59,30029.44,30179.05,30179.05,782070000.0,-0.004102514010817959,0.00685248071469039,-0.3311127442710527"
"2020-12-21,30159.0,30304.14,29755.53,30216.45,30216.45,437480000.0,0.0012392702884949092,0.0065441929271078765,0.06455131015130887"
"2020-12-22,30200.2,30200.2,29992.89,30015.51,30015.51,388810000.0,-0.0066500201049428664,0.006384597520073515,-0.5198056104350406"
"2020-12-23,30046.73,30292.53,30046.73,30129.83,30129.83,274050000.0,0.003808697570023112,0.005442705221296675,0.2548678708337849"
"2020-12-24,30155.92,30209.67,30099.3,30199.87,30199.87,145570000.0,0.002324606544411134,0.005276691070208372,0.14494177883471082"
"2020-12-28,30283.23,30525.56,30283.23,30403.97,30403.97,302490000.0,0.006758307237746397,0.00545533844666492,0.47334440502197966"
"2020-12-29,30492.07,30588.79,30274.24,30335.67,30335.67,357610000.0,-0.002246417161969383,0.004995983934185168,-0.19363231386309632"
"2020-12-30,30415.09,30525.35,30393.04,30409.56,30409.56,291890000.0,0.002435746433159469,0.0048630092133348495,0.15317387068384689"
"2020-12-31,30417.64,30637.47,30344.5,30606.48,30606.48,284470000.0,0.00647559517467533,0.005012827003829954,0.4524040235237605"
"2021-01-04,30627.47,30674.28,29881.82,30223.89,30223.89,475080000.0,-0.01250029405537656,0.005852443436235795,-0.9531333116317876"
"2021-01-05,30204.25,30504.89,30141.78,30391.6,30391.6,350910000.0,0.0055489217304589555,0.0056879921660228025,0.3837656526124999"
"2021-01-06,30362.78,31022.65,30313.07,30829.4,30829.4,500430000.0,0.014405296200265871,0.006356837619445025,1.0397541451948844"
"2021-01-07,30901.18,31193.4,30897.86,31041.13,31041.13,427810000.0,0.0068677950268249965,0.0064634537815741935,0.48145412643887614"
"2021-01-08,31069.58,31140.67,30793.27,31097.97,31097.97,381150000.0,0.0018311189057873545,0.0063589444114496895,0.10838932576573942"
"2021-01-11,31015.37,31096.98,30832.06,31008.69,31008.69,356540000.0,-0.002870926944749219,0.006378683329855366,-0.23988953033529328"
"2021-01-12,31015.01,31114.56,30888.76,31068.69,31068.69,362620000.0,0.0019349414631832929,0.006378888254543633,0.1160794254960972"
"2021-01-13,31084.88,31153.37,30992.05,31060.47,31060.47,413250000.0,-0.00026457504323473824,0.0061287723532950705,-0.046837976243657084"
"2021-01-14,31085.67,31223.78,30982.24,30991.52,30991.52,427810000.0,-0.0022198633826210346,0.005782508737049121,-0.19166548491447033"
"2021-01-15,30926.77,30941.98,30612.67,30814.26,30814.26,433000000.0,-0.0057196291114473,0.005964998695640103,-0.45089188197695634"
"2021-01-19,30887.42,31086.62,30865.03,30930.52,30930.52,386400000.0,0.0037729285077754415,0.005931216830450489,0.25221846917344093"
"2021-01-20,31017.54,31235.98,30997.79,31188.38,31188.38,384980000.0,0.00833674959231212,0.006015032105965488,0.5902590662447827"
"2021-01-21,31198.01,31272.22,31120.92,31176.01,31176.01,418780000.0,-0.0003966220752730232,0.006032201535530335,-0.05661865272612529"
"2021-01-22,31141.56,31141.56,30908.47,30996.98,30996.98,436040000.0,-0.005742556536259769,0.0059701192110871125,-0.4525901081408118"
"2021-01-25,30989.85,30989.85,30564.06,30960.0,30960.0,472890000.0,-0.001193019448991417,0.00597867218691364,-0.11560752164344071"
"2021-01-26,30968.55,31121.42,30921.71,30937.04,30937.04,373150000.0,-0.0007416020671834334,0.005992388832177457,-0.08217119746504789"
"2021-01-27,30893.78,30893.78,30206.91,30303.17,30303.17,566470000.0,-0.02048903191772722,0.0075601099714554774,-1.5448562707077809"
"2021-01-28,30377.19,30951.41,30377.19,30603.36,30603.36,465140000.0,0.009906224332305813,0.007864060311170198,0.7065094994603781"
"2021-01-29,30553.91,30553.91,29856.3,29982.62,29982.62,536320000.0,-0.020283393718859677,0.009107558646180167,-1.5296247227925068"
"2021-02-01,30054.73,30335.91,30014.97,30211.91,30211.91,347060000.0,0.00764743041135163,0.009159549289228025,0.5392014408058424"
"2021-02-02,30276.88,30840.54,30276.88,30687.48,30687.48,333160000.0,0.01574114314520325,0.009403434289201332,1.138699851106229"
"2021-02-03,30689.65,30793.41,30521.31,30723.6,30723.6,305590000.0,0.001177027243683737,0.009337903391925957,0.05994099006168095"
"2021-02-04,30737.78,31065.96,30737.78,31055.86,31055.86,338330000.0,0.010814487885534296,0.009089407636511549,0.7737842563240479"
"2021-02-05,31093.81,31252.18,31083.22,31148.24,31148.24,293550000.0,0.002974639890829023,0.008984812177912005,0.19308951654596979"
"2021-02-08,31191.2,31386.1,31191.2,31385.76,31385.76,322250000.0,0.007625470973640747,0.009132024738065911,0.5375749131007381"
"2021-02-09,31359.88,31439.47,31245.86,31375.83,31375.83,308210000.0,-0.00031638552005741616,0.009100197175120379,-0.05067555974994981"
"2021-02-10,31428.02,31511.44,31221.32,31437.8,31437.8,326450000.0,0.001975087192912506,0.00910050499959769,0.11905300535300906"
"2021-02-11,31466.49,31543.82,31244.36,31430.7,31430.7,280320000.0,-0.000225842775257723,0.00910030868063877,-0.04396909099369846"
"2021-02-12,31420.8,31475.31,31347.8,31458.4,31458.4,263090000.0,0.00088130394805086,0.00907554233191347,0.03803687121654192"
"2021-02-16,31472.08,31608.63,31443.48,31522.75,31522.75,329210000.0,0.002045558578948725,0.008947723378918216,0.12427279573717726"
"2021-02-17,31485.61,31643.7,31338.76,31613.02,31613.02,343510000.0,0.0028636460968665123,0.008936133467786407,0.18486824588541986"
"2021-02-18,31558.6,31558.6,31285.32,31493.34,31493.34,325990000.0,-0.0037857819341524657,0.008832104749081223,-0.30765251252129755"
"2021-02-19,31504.13,31647.53,31469.34,31494.32,31494.32,353070000.0,3.111769027985822e-05,0.008830276106955302,-0.024936121123699206"
"2021-02-22,31381.12,31653.48,31286.57,31521.69,31521.69,387210000.0,0.0008690455929831753,0.008705364555052145,0.03712889923660763"
"2021-02-23,31501.89,31653.38,31158.76,31537.35,31537.35,460410000.0,0.0004968007743240133,0.008692418748740835,0.009556858522169488"
"2021-02-24,31499.75,32009.64,31421.29,31961.86,31961.86,410150000.0,0.013460547572957227,0.00911585678368285,0.96977695193027"
"2021-02-25,31955.94,31984.77,31293.32,31402.01,31402.01,454110000.0,-0.017516189608489663,0.008752505312814378,-1.3246589030636826"
"2021-02-26,31401.29,31450.89,30911.37,30932.37,30932.37,532250000.0,-0.01495573054081567,0.009292351129484304,-1.1350066147770312"
"2021-03-01,31065.9,31668.34,31065.9,31535.51,31535.51,385670000.0,0.019498667577039885,0.008838999975145275,1.417018343203112"
"2021-03-02,31535.37,31623.27,31377.16,31391.52,31391.52,337270000.0,-0.0045659638927672,0.008891137469238511,-0.3654403114356776"
"2021-03-03,31352.96,31563.31,31260.14,31270.09,31270.09,409660000.0,-0.0038682421239876197,0.008355892764860746,-0.31376030931923476"
"2021-03-04,31289.01,31461.97,30547.53,30924.14,30924.14,537850000.0,-0.011063287633646057,0.008777845443689307,-0.846694759418813"
"2021-03-05,31029.18,31580.33,30766.81,31496.3,31496.3,501810000.0,0.018502050501646883,0.009405523706504739,1.3431992725215656"
"2021-03-08,31512.15,32148.04,31512.15,31802.44,31802.44,496980000.0,0.009719871857964302,0.009608378710889756,0.692706438269928"
"2021-03-09,31892.35,32150.32,31822.64,31832.74,31832.74,458690000.0,0.0009527570840477395,0.009484315322189543,0.04332937946951544"
"2021-03-10,31906.96,32389.5,31906.96,32297.02,32297.02,409110000.0,0.014584983887657721,0.009969060059281462,1.0530635479973116"
"2021-03-11,32354.5,32661.59,32345.7,32485.59,32485.59,400020000.0,0.005838619166721903,0.010016173910101974,0.4052234382071571"
"2021-03-12,32462.4,32793.32,32462.4,32778.64,32778.64,346400000.0,0.009020922815315968,0.010135869732996544,0.6409355324165333"
"2021-03-15,32798.84,32973.4,32629.75,32953.46,32953.46,360080000.0,0.005333351231167516,0.010155396766566736,0.36779842275365376"
"2021-03-16,32966.75,32966.75,32778.23,32825.95,32825.95,386370000.0,-0.0038693964154296046,0.010251115908985217,-0.3138458072739125"
"2021-03-17,32825.52,33047.58,32782.18,33015.37,33015.37,391200000.0,0.005770434671350078,0.010283405340408041,0.400173036997391"
"2021-03-18,32928.16,33227.78,32831.25,32862.3,32862.3,418480000.0,-0.004636325444785205,0.010311282362891463,-0.37065196645336057"
"2021-03-19,32858.36,32858.36,32505.07,32627.97,32627.97,811890000.0,-0.007130663404570026,0.010512242054954733,-0.5554066879038344"
"2021-03-22,32601.82,32810.35,32512.53,32731.2,32731.2,383500000.0,0.003163849911594241,0.010513815580074961,0.2071042351790182"
"2021-03-23,32691.5,32753.77,32356.28,32423.15,32423.15,385840000.0,-0.00941150950774794,0.010814388299494817,-0.7243481438164032"
"2021-03-24,32470.88,32787.99,32418.15,32420.06,32420.06,399390000.0,-9.530227630571986e-05,0.010439760527046345,-0.034300002878644556"
"2021-03-25,32346.81,32672.69,32071.41,32619.48,32619.48,411990000.0,0.006151129886866391,0.009563221605223075,0.42837099558769853"
"2021-03-26,32681.07,33098.83,32681.07,33072.88,33072.88,382170000.0,0.01389966976788104,0.009041368734473,1.0023025760092414"
"2021-03-29,33087.55,33259.0,32905.13,33171.37,33171.37,351610000.0,0.002977968655889729,0.008208491455124716,0.19333607698464342"
"2021-03-30,33127.88,33170.93,32988.92,33066.96,33066.96,307510000.0,-0.0031475938437274253,0.008149566855015106,-0.26038214868910065"
"2021-03-31,33116.04,33173.77,32980.57,32981.55,32981.55,414140000.0,-0.002582940796492794,0.008100508006204921,-0.2185584992318334"
"2021-04-01,33054.58,33167.17,32985.35,33153.21,33153.21,311880000.0,0.005204728097981892,0.007435315299346695,0.35827135323583786"
"2021-04-05,33222.38,33617.95,33222.38,33527.19,33527.19,344270000.0,0.011280355657868446,0.006818848570492338,0.8082909157655671"
"2021-04-06,33500.02,33544.79,33380.43,33430.24,33430.24,297940000.0,-0.0028916828401068795,0.006762336823917323,-0.24142691208832184"
"2021-04-07,33444.98,33521.76,33347.96,33446.26,33446.26,273440000.0,0.0004792068498462587,0.00676894142934087,0.008253682822438473"
"2021-04-08,33469.89,33506.8,33342.64,33503.57,33503.57,304040000.0,0.001713495021565814,0.0061420179612457024,0.09967696668864459"
"2021-04-09,33526.19,33810.87,33526.19,33800.6,33800.6,316410000.0,0.008865622379943261,0.006281109378828494,0.6294324846575613"
"2021-04-12,33775.06,33786.19,33665.54,33745.4,33745.4,327370000.0,-0.0016331071046075119,0.006104039269137064,-0.14820465705092892"
"2021-04-13,33721.16,33741.64,33545.84,33677.27,33677.27,324480000.0,-0.002018941840962185,0.006080605026734726,-0.1767832981133751"
"2021-04-14,33668.95,33911.25,33668.95,33730.89,33730.89,315330000.0,0.0015921718120264217,0.005967052881687057,0.09069059990703109"
"2021-04-15,33788.53,34068.73,33788.53,34035.99,34035.99,319680000.0,0.009045121548823642,0.006136460762105272,0.6427279239612022"
"2021-04-16,34058.16,34256.75,34058.16,34200.67,34200.67,343760000.0,0.004838407814786727,0.005998626625752369,0.3311381407463724"
"2021-04-19,34182.38,34182.38,33980.56,34077.63,34077.63,312540000.0,-0.003597590339604495,0.0057624957699504145,-0.2937132283542754"
"2021-04-20,34034.18,34034.18,33687.01,33821.3,33821.3,350960000.0,-0.007521943280679899,0.006149969055608867,-0.5843886485223915"
"2021-04-21,33808.3,34160.34,33773.8,34137.31,34137.31,290300000.0,0.0093435202076797,0.0057928711849343575,0.6648302060043708"
"2021-04-22,34109.88,34126.57,33717.19,33815.9,33815.9,344470000.0,-0.00941521168481041,0.006367087811628045,-0.7246223627486269"
"2021-04-23,33804.52,34157.57,33713.29,34043.49,34043.49,346380000.0,0.006730265939986602,0.00638762598241725,0.4712673961161104"
"2021-04-26,34044.23,34148.94,33941.37,33981.57,33981.57,279300000.0,-0.0018188499475229047,0.00580757614986918,-0.16196256305946874"
"2021-04-27,33932.13,34043.98,33870.46,33984.93,33984.93,289030000.0,9.887712663081416e-05,0.005801356404512019,-0.01991720388373468"
"2021-04-28,33860.46,33946.6,33805.56,33820.38,33820.38,335820000.0,-0.004841851962031463,0.00588044665742351,-0.3858752421508503"
"2021-04-29,33855.64,34087.21,33744.28,34060.36,34060.36,408450000.0,0.007095721573796787,0.0059554154766614424,0.498336564334571"
"2021-04-30,33988.75,33988.75,33784.96,33874.85,33874.85,374890000.0,-0.005446507318184635,0.00609332369621893,-0.43066184833682736"
"2021-05-03,33904.89,34221.06,33904.89,34113.23,34113.23,289770000.0,0.00703707913097773,0.005786138632465828,0.4939929395479985"
"2021-05-04,34080.2,34147.78,33765.68,34133.03,34133.03,407860000.0,0.0005804199719579017,0.005718627485649834,0.015750502613643736"
"2021-05-05,34163.99,34331.2,34039.66,34230.34,34230.34,253180000.0,0.0028509042414341934,0.005730608715918608,0.18392446120623254"
"2021-05-06,34245.11,34561.29,34185.06,34548.53,34548.53,315430000.0,0.009295554762237312,0.006011999042729806,0.6612774225985805"
"2021-05-07,34578.27,34811.39,34464.31,34777.76,34777.76,303400000.0,0.006635014572255349,0.005888644508662073,0.46421216134171667"
"2021-05-10,34785.27,35091.56,34741.57,34742.82,34742.82,361620000.0,-0.0010046650503080512,0.005873025397002832,-0.10165617863228003"
"2021-05-11,34572.74,34572.74,34075.31,34269.16,34269.16,413180000.0,-0.013633320496148404,0.006745911090973769,-1.037056175267669"
"2021-05-12,34206.4,34207.87,33555.22,33587.66,33587.66,381350000.0,-0.019886685287879846,0.008184983442963837,-1.500240671054363"
"2021-05-13,33624.74,34181.77,33623.49,34021.45,34021.45,350820000.0,0.01291515991289649,0.00845583791430782,0.9293802828174207"
"2021-05-14,34050.86,34454.05,34050.86,34382.13,34382.13,303230000.0,0.010601546965223418,0.008722922206204473,0.7580117984407394"
"2021-05-17,34375.29,34383.84,34176.65,34327.79,34327.79,291910000.0,-0.0015804721813336142,0.008687062593973248,-0.14430600709057032"
"2021-05-18,34351.18,34408.99,34044.1,34060.66,34060.66,289590000.0,-0.0077817418482225564,0.008699719629709321,-0.6036318355938485"
"2021-05-19,33945.81,33945.81,33473.8,33896.04,33896.04,348480000.0,-0.004833141812284447,0.008507112585227102,-0.38523008447123874"
"2021-05-20,33906.3,34233.4,33872.41,34084.15,34084.15,320150000.0,0.005549615825329424,0.00832113158370772,0.38381706397155435"
"2021-05-21,34121.91,34415.48,34121.91,34207.84,34207.84,306360000.0,0.0036289595017038323,0.008225860931953887,0.24155473633406402"
"2021-05-24,34253.87,34472.51,34253.87,34393.98,34393.98,251010000.0,0.00544144266343638,0.008288645276280399,0.3758047165205736"
"2021-05-25,34428.66,34511.35,34266.03,34312.46,34312.46,285760000.0,-0.0023701822237497394,0.008315412004679895,-0.20279954776772047"
"2021-05-26,34336.34,34409.59,34271.44,34323.05,34323.05,258780000.0,0.00030863423957372405,0.00822006560314438,-0.004380569474592281"
"2021-05-27,34432.47,34608.82,34389.24,34464.64,34464.64,520630000.0,0.00412521614483552,0.00812605494367281,0.27831228857756657"
"2021-05-28,34558.5,34631.11,34520.09,34529.45,34529.45,290850000.0,0.0018804780784014152,0.00800230431435034,0.11204534204515465"
"2021-06-01,34584.19,34849.32,34542.87,34575.31,34575.31,287700000.0,0.001328141629826085,0.007875997005109133,0.07113397864984218"
"2021-06-02,34614.62,34706.65,34545.96,34600.38,34600.38,263810000.0,0.0007250838821113437,0.0078759453736867,0.026465706750071677"
"2021-06-03,34550.31,34667.41,34334.41,34577.04,34577.04,297380000.0,-0.0006745590655361511,0.007864946589303251,-0.07720534628760126"
"2021-06-04,34618.69,34772.12,34618.69,34756.39,34756.39,270050000.0,0.005186967999574188,0.007675413521047546,0.3569558690924897"
"2021-06-07,34766.2,34820.91,34574.51,34630.24,34630.24,259120000.0,-0.0036295484082208285,0.007574002308983037,-0.29608035107802017"
"2021-06-08,34645.84,34665.38,34452.94,34599.82,34599.82,289440000.0,-0.0008784230198808363,0.007573335965014982,-0.09230547654500777"
"2021-06-09,34626.16,34654.67,34439.37,34447.14,34447.14,245100000.0,-0.0044127397194552165,0.006967612542923914,-0.3540910516656917"
"2021-06-10,34502.51,34737.79,34447.25,34466.24,34466.24,309310000.0,0.0005544727370689895,0.005103164768152081,0.013828600196408922"
"2021-06-11,34499.81,34618.09,34328.65,34479.6,34479.6,260840000.0,0.00038762568820960297,0.004310229122531741,0.0014702989021012317"
"2021-06-14,34472.52,34472.52,34211.54,34393.75,34393.75,295530000.0,-0.0024898780728314085,0.0036704322815983184,-0.2116653765416888"
"2021-06-15,34397.1,34420.38,34199.16,34299.33,34299.33,272430000.0,-0.002745266218426301,0.0037062849919847086,-0.23058188523532544"
"2021-06-16,34308.48,34333.25,33917.11,34033.67,34033.67,347150000.0,-0.007745340798202327,0.003702287314967119,-0.6009356228250012"
"2021-06-17,34014.38,34091.79,33626.61,33823.45,33823.45,354690000.0,-0.006176824303696926,0.0038047498667873794,-0.4847561665103411"
"2021-06-18,33622.7,33622.7,33271.93,33290.08,33290.08,563920000.0,-0.01576923702342592,0.004951955544286574,-1.1952627492768557"
"2021-06-21,33312.07,33908.09,33312.07,33876.97,33876.97,317260000.0,0.01762957613799654,0.00643347970049383,1.278575408142416"
"2021-06-22,33872.56,34040.7,33751.06,33945.58,33945.58,284130000.0,0.0020252696743539023,0.006312590195782859,0.12277000382309552"
"2021-06-23,33948.54,34009.4,33869.83,33874.24,33874.24,255280000.0,-0.0021015990888947345,0.006308993755572854,-0.18290569093417725"
"2021-06-24,33933.91,34233.02,33933.91,34196.82,34196.82,275870000.0,0.009522870476208478,0.006704677434053449,0.6781146163121706"
"2021-06-25,34328.1,34501.02,34314.8,34433.84,34433.84,432550000.0,0.006931053823133082,0.0068273591043949,0.4861396828789509"
"2021-06-28,34428.1,34449.65,34186.13,34283.27,34283.27,280280000.0,-0.004372733334417567,0.006878611830075016,-0.3511277930202959"
"2021-06-29,34338.89,34469.83,34266.83,34292.29,34292.29,282360000.0,0.00026310209031987775,0.00686917271603076,-0.007753119501117747"
"2021-06-30,34290.74,34553.16,34245.48,34502.51,34502.51,295560000.0,0.006130240937540332,0.007019965282783271,0.42682375857477106"
"2021-07-01,34507.32,34640.28,34498.85,34633.53,34633.53,268280000.0,0.0037974048844562347,0.007072337793837998,0.25403142564874026"
"2021-07-02,34642.42,34821.93,34613.49,34786.35,34786.35,301860000.0,0.004412486974328056,0.007045117276985035,0.2995903362757697"
"2021-07-06,34790.16,34814.2,34358.42,34577.37,34577.37,348430000.0,-0.00600752881518174,0.007130330994915994,-0.47221651016555954"
"2021-07-07,34604.17,34708.78,34435.59,34681.79,34681.79,302700000.0,0.0030198942256163264,0.007159780312349518,0.19644148895422198"
"2021-07-08,34569.01,34569.01,34145.59,34421.93,34421.93,335690000.0,-0.00749269285120524,0.007294767993789148,-0.5822220796624269"
"2021-07-09,34457.51,34893.72,34457.51,34870.16,34870.16,301750000.0,0.013021640564605308,0.007856698328312033,0.9372672666437922"
"2021-07-12,34836.75,35014.9,34730.15,34996.18,34996.18,294800000.0,0.0036139782553334943,0.007884920668183788,0.24044508076823545"
"2021-07-13,34959.96,35018.79,34876.89,34888.79,34888.79,322430000.0,-0.0030686206323089493,0.007898576837015807,-0.254532631136584"
"2021-07-14,34920.83,35069.18,34826.87,34933.23,34933.23,344340000.0,0.0012737615721267748,0.007856133238367797,0.06710606720613248"
"2021-07-15,34924.81,34990.41,34762.87,34987.02,34987.02,320450000.0,0.0015397946310717892,0.0075852093145893,0.08681104082816873"
"2021-07-16,35007.94,35090.01,34647.82,34687.85,34687.85,322980000.0,-0.008550885442658362,0.00772742278950284,-0.6606020268175199"
"2021-07-19,34528.48,34528.48,33741.76,33962.04,33962.04,440440000.0,-0.020924041126792137,0.00838443048063266,-1.5770772473937602"
"2021-07-20,33981.79,34621.79,33981.79,34511.99,34511.99,387020000.0,0.016193079096544105,0.008239678470964136,1.1721745855446357"
"2021-07-21,34556.96,34820.24,34556.96,34798.0,34798.0,317090000.0,0.008287264802754102,0.00839965703074628,0.5865937455632118"
"2021-07-22,34799.68,34879.28,34673.03,34823.35,34823.35,291610000.0,0.0007284901431117152,0.008363550525975837,0.026718007285306905"
